Image_ID,Generated_Caption,CIDEr_Score,SPICE_Score,METEOR_Score,CLIP_SCORE_Score
000000579970.jpg,"A dimly lit living room with a staircase, couch, chair, coffee table, TV, and a large window with blinds.",0.038,0.3043,0.3156,0.3025
000000209829.jpg,"A surfer in a black wetsuit and white hat rides a white surfboard on a small wave, with two other surfers in the background and a rocky shoreline visible.",0.002,0.2222,0.3876,0.3506
000000451879.jpg,"A tense moment in a baseball game captures a player in a green jersey sprinting towards home plate, pursued by a fielder in a white uniform with blue stripes, while another player in a similar uniform watches from the background.",0.0003,0.3556,0.2479,0.314
000000189475.jpg,"A woman and a young boy are seated at a table in a restaurant, with various condiments and utensils in front of them.",0.0547,0.2593,0.5174,0.3086
000000464089.jpg,"A young boy is poised to hit a baseball, wearing a green jersey and white pants, with a catcher crouched behind him in a white shirt and gray pants.",0.0029,0.1304,0.2869,0.2861
000000050145.jpg,"A shirtless man in sweatpants stands on a street in an Asian country, holding a bicycle and looking tired.",0.2903,0.2564,0.4092,0.3687
000000486112.jpg,"A zookeeper is spraying water on an elephant using a green and pink hose, with the elephant standing behind a metal fence.",0.0621,0.1765,0.475,0.3767
000000228771.jpg,"The image depicts a street corner in Little Italy, featuring two intersecting streets: College Street and Shaw Street. The street signs are prominently displayed, with ""Little Italy"" written in white letters on a green background, accompanied by a yellow sun symbol. The signs also include the street numbers 763 and 445. In the background, there's a red brick building with a black-framed window, adding to the urban atmosphere of the scene.",0.0,0.2373,0.283,0.3843
000000534605.jpg,"Three men stand in a parking lot, surrounded by three motorcycles, with a white fence, grass, and trees in the background.",0.0513,0.087,0.3841,0.323
000000413404.jpg,"A serene park scene with a concrete walkway, benches, and trees, featuring a man and woman walking away, with a brick building and construction equipment visible in the background.",0.0006,0.2609,0.3731,0.2756
000000080932.jpg,"A young boy with long brown hair is eating a large slice of cheese pizza in a cozy restaurant setting, with a man in the background watching him.",0.0311,0.0851,0.3912,0.3267
000000248314.jpg,"A cluttered desk scene featuring a white laptop with a keyboard, a black mouse, a silver bowl of soup, a plastic container with rice and vegetables, a calculator, a notepad, a pen, a plastic bag, a CD, and a water bottle, all set against a light brown wooden desk with a gray chair in the background.",0.0,0.15,0.2675,0.3372
000000474293.jpg,"The image depicts the storefront of a shop called ""Galeria Bukowski,"" featuring a large window display of stuffed animals, including a prominent white teddy bear. The shop is situated in a brick building with an arched entrance, and there's a woman walking past the store on a cobblestone street.",0.0,0.3448,0.5053,0.3616
000000096549.jpg,"A large EgyptAir passenger jet is parked on a runway at an airport, with its distinctive blue and white eagle logo prominently displayed on the fuselage and tail.",0.0019,0.1961,0.372,0.342
000000183049.jpg,"A cozy home library with a blue wall backdrop, featuring a black bookshelf filled with a diverse collection of books, including paperbacks, hardcovers, and spiral-bound volumes, with a small white alarm clock with a red top visible on the bottom shelf.",0.0,0.2667,0.284,0.2966
000000528314.jpg,"A skier in a white and red outfit with a blue helmet is captured mid-action on a snowy slope, surrounded by a colorful barrier and spectators.",0.0013,0.2637,0.2336,0.3604
000000369310.jpg,"A young boy, approximately three years old, is playing Wii on a white Wii Fit board in a living room. He's wearing a blue helmet, a blue shirt with red trim, gray leggings, and blue socks. The boy is holding a Wii controller and standing on the board, which is connected to a Wii console. The living room has a wooden floor and a dining table with chairs in the background.",0.0,0.1695,0.2235,0.3113
000000559707.jpg,"A delectable pasta dish featuring penne noodles, tender chicken pieces, vibrant broccoli florets, and a sprinkle of grated Parmesan cheese, all elegantly presented on a white plate with a fork resting on top.",0.0001,0.2,0.5452,0.2942
000000079144.jpg,"Two black bears are playfully interacting on a fallen tree trunk in a grassy enclosure, surrounded by rocks and wooden structures.",0.0383,0.24,0.4585,0.3691
000000161861.jpg,"A female tennis player in a white outfit is captured mid-swing on a grass court, her racket poised to strike the ball.",0.1159,0.2545,0.4731,0.3652
000000445722.jpg,"A man in a red vest stands on a boat, surrounded by a clutter of luggage and a guitar, with a lush green landscape visible in the background.",0.0008,0.1961,0.3413,0.2336
000000116825.jpg,"A black and white cat is lounging on a purple blanket, reaching out with its paw towards a Swiss Army knife on a wooden table.",0.1014,0.2667,0.6657,0.3318
000000197004.jpg,"A mouthwatering pita sandwich filled with grilled meat and fresh vegetables, served on a white plate with a side of creamy mashed potatoes, creating a delightful fusion of Middle Eastern and American cuisine.",0.0002,0.0,0.4061,0.2566
000000411665.jpg,"A curious kitten with white and gray fur is pawing at a small circular mirror, intently observing its reflection.",0.4024,0.0889,0.3899,0.3989
000000566923.jpg,"A man dressed as a zombie, with blood smeared on his face and tattered green shirt, is gripping a fire hydrant on a sidewalk, while people in the background walk away from him.",0.0002,0.1176,0.3543,0.4077
000000153217.jpg,"A sleek black motorcycle is parked on a narrow gray sidewalk, with a black cat standing in front of it, its tail raised and ears perked up. The motorcycle features a black seat, black tires, and silver accents, including a silver front fender and a silver engine. It has a prominent headlight and two orange turn signals. The scene is set against a backdrop of a red brick house with white shutters and a window, surrounded by green bushes and grass.",0.0,0.3684,0.4249,0.3298
000000023272.jpg,"A calico cat is perched on the hood of a black Mercedes-Benz, with a brick building and greenery visible in the background.",0.3764,0.2609,0.5688,0.363
000000002153.jpg,"A tense moment in a baseball game is captured from behind home plate, showing the batter, catcher, and umpire in action, with the pitcher mid-throw on the mound.",0.0249,0.1633,0.4024,0.3264
000000458045.jpg,"A lively baseball game is in progress on a sunny day, with players in protective gear and a coach observing from the dugout.",0.0114,0.1395,0.177,0.2913
000000290833.jpg,"A mother zebra and her foal stand side by side in a grassy field, with the mother grazing and the foal looking on.",0.0249,0.1765,0.3035,0.3262
000000320706.jpg,"A white Oster blender filled with a yellowish-green smoothie sits on a wooden countertop, surrounded by fresh ingredients like tomatoes, potatoes, and a jar of sugar packets.",0.0036,0.3158,0.3188,0.3025
000000379441.jpg,"The image depicts a cozy living room with a brown couch, a wooden bench, and a bookshelf filled with books and pictures. The room has a warm, inviting atmosphere with a mix of colors including brown, yellow, and white.",0.0,0.1071,0.2885,0.3318
000000541664.jpg,"The image depicts a Lego chessboard with a keyboard placed on top, surrounded by Lego figures engaged in a battle.",0.0289,0.2308,0.3331,0.3115
000000091615.jpg,"The image depicts a modern kitchen with stainless steel appliances, brown cabinets, and a granite countertop. A coffee maker and flowers are visible on the counter, and a TV is mounted on the wall.",0.0023,0.1026,0.4822,0.3342
000000195165.jpg,"The image depicts a cluttered public bathroom stall with a white sink, various toiletries, and a mirror reflecting the opposite stall.",0.0297,0.0952,0.2326,0.3108
000000007574.jpg,"The image depicts a cluttered kitchen with a black countertop, silver sink, and light brown cabinets. Various items are scattered across the counter, including a green bottle of laundry detergent, a roll of paper towels, a blue bottle of hand sanitizer, and a yellow notepad with a pen. There's also a silver plate with a red bow on it, a brown ruler, and a clear bottle with a black cap. The kitchen features a stainless steel refrigerator, stove, and microwave, with a white tile backsplash and a black stripe running through it. The walls are painted a light gray color, and the ceiling is white.",0.0,0.2963,0.2083,0.3259
000000357748.jpg,"A vibrant pink city bus adorned with advertisements for various shopping centers, including H&M, Marks and Spencer, and ASDA, is parked on a brick-paved street. The bus features a cheerful cartoon duck character promoting ""Monks Cross Shopping"" and provides contact information for the shopping center.",0.0,0.1493,0.4368,0.3879
